category,question,options
Family Feud,"Which is a thing that people decorate their yards with at Halloween?","- Pumpkin - Lights - Skeleton - Ghosts"
Family Feud,"Who played the vampire on the big screen?","- Tom cruise - Robert Pattinson - Boris Karloff - Brad Pitt"
Family Feud,"Which is the famous Halloween cookie cutter shape?","- Pumpkin - Ghost - Cat - Bat"
Family Feud,"What other name is Halloween sometimes known for?","- All Hallows eve - All saints eve - Trick or treat might - Devil’s night"
Family Feud,"Which is the scary Halloween sound effect?","- Screams - Boo - Creaking door - Spooky laugh"
Family Feud,"What do people wear to scare off evil spirits?","- Mask - Garlic - Cross - Crystal"
Family Feud,"Which beverage you might drink at a typical party holiday?","- Eggnog - Smoothie - Soft drinks - Shakes"
Family Feud,"Which gift a child may have for holidays?","- Apple - Pen - Diary - Bouquet"
Family Feud,"What do people forget to do before the holiday?","- Buying gifts - Spending holidays - Planning trips - Buying clothes"
Family Feud,"On which holiday would you like to go to the theater to see a movie?","- Christmas - New year - Easter"
Family Feud,"Other than Thanksgiving, which holiday do you celebrate with a lot of food?","- Christmas - New year - Easter"
Family Feud,"What is something that kids fight over during the holidays?","- Toys - Food - Sleep - Going out"
Family Feud,"Which relatives do you never see during the holidays?","- In laws - Paternal grandfather - Maternal grandparents - Aunt and uncle"
Family Feud,"Which pie filling is often used during the holidays?","- Pumpkin - Strawberry - Avocado - Apple"
Family Feud,"What is something that your house might smell like around the holidays?","- Cookies - Pine - Chocolate - Fruits"
Family Feud,"Which band or singer is living or dead with an old CD do you want for holidays?","- Beatles - Bing Crosby - BTS - Coldplay"
Family Feud,"Which is a modern day holiday movie?","- Santa Clause - Home alone - Avengers - Captain America"
Family Feud,"Which holiday is more fun for adults than kids?","- New year - Valentine - Christmas - Easter"
Family Feud,"Which holiday you might get dressed up for?","- Halloween - Easter - New year - Christmas"
Family Feud,"Name a game you play with your family on holidays.","- Charades - Pictionary - Family feud - Video games"
Family Feud,"In which city snows a lot during the holidays?","- Chicago - Denver - New York - Finland"
Family Feud,Blank Slate,"14 - 5 - 8""
Family Feud,"During which holiday there are several sales?","- Christmas - Thanksgiving - 4th of July - New year"
Family Feud,"Which is a common holiday craft?","- Making ornaments - Painting - Tree trim - Card"
Family Feud,"If a person can’t cook then which thanksgiving food might they purchase instead of a bake?","- Cake - Turkey - Pumpkin pie - Stuffing"
Family Feud,"Which food do you eat on Thanksgiving but not during the rest of your life?","- Pumpkin pie - Stuffing - Cranberry sauce - Yams"
Family Feud,"What is something that people relate to thanksgiving?","- Turkey - Cranberry sauce - Family dinner - Pumpkin pie"
Family Feud,"Which thanksgiving food often comes from a box or can?","- Stuffing - Cranberry sauce - Corn - Yams"
Family Feud,"Which item a person might ask to bring to Thanksgiving who can’t cook well?","- Drinks - Salad - Dessert - Rolls"
Family Feud,"What kind of pants are best to wear when you are okay to overeat at Thanksgiving?","- Sweat pants - Jeans - Overall - Track pants"
Family Feud,"Which food on Thanksgiving causes the least damage if thrown out in a fight?","- Turkey - Stuffing - Mashed potatoes - Pie"
Family Feud,"Which image is often used in ads at thanksgiving?","- Turkey - Family dinner - Pilgrims - Native Americans"
Family Feud,"Which is something Snooki might say she is thankful for on Thanksgiving?","- New jersey - Men - Drinking - Tanning - Pickles"
Family Feud,"Apart from thanksgiving, which holiday do you celebrate with a lot of food?","- Christmas - Easter - Fourth of july - New year"
Family Feud,"Which Thanksgiving item do children make at school?","- Turkey - Pilgrim hat - Card - Indian headdress"
Family Feud,"Which movie would you like to invite for Thanksgiving dinner?","- Brad Pitt - Tom Hanks - Sean Penn - Julia Roberts"
Family Feud,"Which food would you make all the leftovers after thanksgiving?","- Turkey sandwich - Stew - Stuffing - Yams"
Family Feud,"What is something that people do on the day after thanksgiving?","- Shop - Rest - Sleep - Work"
Family Feud,"Which do people buy at the last minute of thanksgiving?","- Turkey - Talk - Yams - Pumpkin"
Family Feud,"What would you get on a Thanksgiving pizza?","- Turkey - Gravy - Yams - Pumpkin"
Family Feud,"Which holiday do you celebrate with a lot of food apart from thanksgiving?","- Christmas - New year - Easter - 4th of July"
Family Feud,"Which is the most popular tradition of Thanksgiving?","- Watching parades - Eating food - Visiting with family - Black Friday shopping"
Family Feud,"Name a team that plays on Thanksgiving.","- Green bay packers - New York jets - Miami dolphins - Dallas cowboys - Detroit lions"
Family Feud,"Which is the popular black Friday department store?","- Kohl’s - Best buy - Target - Wal-Mart"
Family Feud,"Which is the famous Macy’s Thanksgiving day float or balloon?","- Santa - Big bird - Snoopy - Barney"
Family Feud,"What is the most popular Thanksgiving dessert?","- Apple pie - Ice cream - Pecan pie - Pumpkin pie"
Family Feud,"Which woman’s name is popular today from the Bible?","- Mary - Sarah - Eve - Deborah"
Family Feud,"Which commandment is the average person most likely to break?","- Honor thy mother and father - Thou shalt not covet - Tbiyt shalt not steal - Thou shalt not commit adultery"
Family Feud,"If the plague of Egypt modified for modern times then what would be the most devastating thing god could send?","- Death of cell phones - Internet darkness - Murder hornets - Wrinkles"
Family Feud,"Which animal would take up most room in Noah’s ark?","- Elephant - Giraffe - Hippo - Whale - Bear"
Family Feud,"Which word is used more than any other in the Bible?","- Lord - Shall - Amen - Thou"
Family Feud,"Which biblical hero would you most like to have as a friend?","- Jesus - David - Noah - Moses"
Family Feud,"Which animal is mentioned many times in the Bible?","- Snake - Lion - Sheep - Ox"
Family Feud,"If you need to create a habitable world in six days then what is the first thing you would create?","- Light water - People - Plants - Animals - Heavens"
Family Feud,"Which gift the Three kings brought to baby Jesus?","- Frankincense - Myrrh - Gold - Silver - Food - Water"
Family Feud,"Which book from the Bible is longer than most other books?","- Jeremiah - Genesis - Psalms - Ezekiel"
Family Feud,"Which celebrity has the most plastic surgery done?","- Michale Jackson - Britney spears"
Family Feud,"What is something that neighbors often fight over?","- Noise - Kids - Parking - Pets"
Family Feud,"Which valve releases blood flow to the lungs?","- Bicuspid Valve - Tricuspid valve - Pulmonary semilunar valve - Aortic semilunar valve"
Family Feud,"What Star Wars Villian did Aniken Skywalker turn to in Star Wars Episode III?","- Darth Maul - Count Dooku - Darth Vader - The Emperor"
Family Feud,"What is something that you’d find in your school classrooms?","- Whiteboard - Chalkboard - Books - Posters"
Family Feud,"What produces light when it’s dark?","- Flashlight - Lightbulb - Fire - Sunlight"
Family Feud,"What do you and your friend do for fun?","- Ride bikes - Watch cartoons - Write a book - Plant flowers"
Family Feud,"Which activity you might do with your parents on the weekend?","- Going to concert - See family - Play with friends - Watch a movie"
Family Feud,"What is something that can make your mom and dad happy?","- Compliments - Doing homework - Writing a letter - Giving a card"
Family Feud,"Which food is healthy for you to be eating?","- Carrot - Celery - Broccoli - Lettuce"
Family Feud,"Which animal would you see in the zoo?","- Polar bear - Giraffe - Zebra - Lion"
Family Feud,"Which is the largest country?","- China - India - Russia - Canada"
Family Feud,"What is something that you might get in trouble with at school?","- Watch TV - Reading book - Doing homework - Doing chores"
Family Feud,"What is something that would make you not drive?","- Icy roads - Fog - Rain - Traffic"
Family Feud,"When would someone need to give a speech?","- Award show - Wedding - Funerals - Conference - Political events"
Family Feud,"What are some of the popular housewarming gifts?","- Towels - Plants - Wine bottle - Candles"
Family Feud,"Where people don’t want to wait in line?","- Hospital - Theme park - Restrooms - Theatres"
Family Feud,"What do people do to change their appearance?","- Dye their hair - Cut their hair - Change wardrobe - Lose weight"
Family Feud,"What items do you find in a cafe?","- Coffee - Sandwiches - Pastry - Tea"
Family Feud,"Which accent does an American pretend to have in order to sound sexier?","- French - British - Italian - Spanish - Australian"
Family Feud,"Which celebrity is so handsome that he could make a Santa suit look sexy?","- Brad Pitt - Tom Cruise - George Clooney - Will Smith"
Family Feud,"Which job makes a sex symbol even in initial age?","- Actor - Model - Dancer - President"
Family Feud,"Which sports uniform do many men look sexy in?","- Baseball - Football - Soccer - Basketball"
Family Feud,"In which occupation, women are portrayed as sexy?","- Nurse - Doctor - Lawyer - Model"
Family Feud,"Why do you want to take your child out of a movie?","- Bad language - Crying during movie - Violence - Sex scene"
Family Feud,"Which Halloween costume do adults wear in order to look sexy?","- Nurse - Maid - Devil - Cat"
Family Feud,"Which accent do many Americans consider sexy?","- French - Italian - Spanish - British"
Family Feud,"What is something that you do with your face and considered sexy?","- Wear makeup - Smile - Mask - Skincare"
Family Feud,"What cowboy wears that makes them sexy?","- Hat - Jeans - Chaps - Boots"
Family Feud,"Why do parents want to know sex of baby later?","- Clothes - Name - Decorate room - Curious"
Family Feud,"Why do parents wait to name their baby until they are born?","- Find out sex - Looks - Personality - Indecisive"
Family Feud,"What is a sexist piece of clothing that women wear in public?","- Skirt - Swim suit - High heels - Shorts - Jeans"
Family Feud,"What an athlete can’t do the night before a big game?","- Drink - Have sex - Stay up late - Eat too much"
Family Feud,"What is a famous cocktail?","- Bloody mary - Cosmopolitan - Margarita - Manhattan"
Family Feud,"When you’re exhausted, what do you want to avoid doing?","- Cook - Housework - Homework - Talk"
Family Feud,"What sports do women think is sexy to watch?","- Basketball - Hoops - Baseball - Soccer"
Family Feud,"Other than his appearance, what does man think that makes them sexy?","- Personality - Brain - Sound of voice - Timber"
Family Feud,"Why do people prefer summer over winter?","- Warm weather - Clothes - Beach - No snow"
Family Feud,"Other than eating lunch, what do people do during their lunch hour?","- Sleep or nap - Exercise - Read - Shop"
Family Feud,Blank Slate,"5000 - $10,000""
Family Feud,"An eye for an eye is an expression that contains the word eye, what can be another one?","- Beauty is in the eye of beholder - Apple of my eye - Cross my heart, hope is die, stick a needle in my eye - I have eyes in the back of my head"
Family Feud,"What’s something that you find in the chef’s salad?","- Lettuce - Ham - Boiled eggs - Tomato"
Family Feud,"What is associated with Zorro?","- Sword - “Z” - Mask - Cape"
Family Feud,"What kind of “how to book” would interest you most?","- Cook - Lose weight - Decorate - Make money"
Family Feud,"Complete this sentence: The true measure of success is having a great ______.","- Family - Life - Bank account - Job or career"
Family Feud,"Choose a name you would like to call your grandmother.","- Grandma - Mama - Mom mom - Mima"
Family Feud,"Which occupation should a bad driver avoid?","- Truck driver - Taxi driver - Delivery - Auto racing"
Family Feud,"What is something that people make reservations for?","- Dinner - Hotels - Airplane - Tours"
Family Feud,"What woman never forgets about her fiance’s marriage proposal?","- The way he asked for - The place - The size of ring"
Family Feud,"What is something you have that a neighbor might try to borrow?","- Sugar - Lawn mowers - Ladder - Shovel"
Family Feud,"Which phrase starts with the word happy?","- Birthday - New year - Anniversary - Days"
Family Feud,Blank Slate,"50 per week""
Family Feud,"Which type of business do people call where they expect to be put on hold?","- Doctor office - Phone company - Bank - Insurance company"
Family Feud,"What is something that children have difficulty learning to use?","- Toilet - Eating utensils - Bicycle - Talking"
Family Feud,"Which subject do people know lots of trivia about?","- Sports - Entertainment - History - Politics"
Family Feud,"What do you see in a mansion?","- Chandeliers - Painting - Staircase - Antique"
Family Feud,"Which is your favorite activity for burning calories?","- Walking - Running - Swimming - Bike riding"
Family Feud,"Which word or phrase is used exclusively by the British?","- Bloody - Tallyho - Cheerio - Ta-ta"
Family Feud,"If you are right handed then what is something that you can’t do with your left hand?","- Write - Comb hair - Swing a baseball bat - Throw a ball"
Family Feud,"What excuse do teenagers give to their parents for coming home late?","- Car trouble - Lost track of time - Ran out of gas - No one would bring me"
Family Feud,"What is something that comes in a spray bottle?","- Window cleaner - Hairspray - Shower cleaner - Perfume"
Family Feud,"What is the kind of person on display in wax museums?","- Performers - World leaders - Royalty - Murderers"
Family Feud,"What is a thing that has wooden legs?","- Chair or stool - Table - Pinocchio - Rocking horse"
Family Feud,"Name one invention that you are glad was invented.","- TV - Telephone - Automobile - Computer - Electricity"
Family Feud,"What is something that makes it hard to get out of bed?","- Tired - Rain - Comfort - Cold"
Family Feud,"What is a thing that makes people blink?","- Bright light - Dry eyes - Dust - Smoke"
Family Feud,"Where do you usually see an antenna?","- Roof - House - Car - Radio"
Family Feud,"Which drink tastes best when you get chilled or cold?","- Beer - Coca cola - Iced tea - Water"
Family Feud,"If you own a gun, where would you like to keep it?","- Closet - Lock cabinet - Night stand - Under bed"
Family Feud,"Which word has ski in it?","- Skiing - Skid - Skin - Skip"
Family Feud,"Other than engines, what is under the hoods of cars?","- Battery - Radiator - Carburetor - Spark plugs"
Family Feud,"Which work is used to describe the diamonds?","- Sparking - Brilliant - Ice - Expensive"
Family Feud,"What is one thing that little kids sent to their room for more than any other?","- Talking back - Fighting - Misbehaving - Not listening"
Family Feud,"If you get arrested and can make only one phone call then whom would you call?","- Spouse - Parents - Lawyer - Sibling"
Family Feud,"In which closet you don’t want to put clothes in?","- Linen - Pantry - Storage - Utility"
Family Feud,"Where do people often put their name?","- Personal check - Mailbox - Suitcase or luggage - Office supplies"
Family Feud,"Which occasion do people forget frequently?","- Anniversary - Birthday - Valentine’s day - Father’s day"
Family Feud,"What is something that men’s magazines give tips on?","- Women - Health - Grooming - Exercising"
Family Feud,"What is something that married couples often fight over?","- Budgets and finances - Kids - Sex - Chores - In-laws"
Family Feud,"What can be an excuse to not have the weekly fare night with your spouse?","- Too tired - Kids - Too busy - Don’t have a plan"
Family Feud,"What can be a thing that people might do for a date night?","- Dinner - Movie - Play games - Sex"
Family Feud,"What can be the reason a person might say they love being married?","- Sex - Companionship - Emotional support - Not being single"
Family Feud,"What is a thing that spouses often do to show their love and emotion?","- Buy flowers - Hug and kiss - Giving gifts - Writing love note"
Family Feud,"What is something people found hard about getting married?","- Communication - Compromise - Sharing - Not enough alone time"
Family Feud,"Name a popular married couple (past or present) with an ideal marriage?","- Barack and Michelle Obama - George and Barbara Bush - Tim McGraw and Faith Hill - Chip and Joanna Gaines"
Family Feud,"What is the common place where people get married?","- Church - Mosque - Temple - The beach"
Family Feud,"What is the most common gift that newly married couples might receive in large quantities?","- Toaster - Towel - Dishes - Slow cooker - Blender"
Family Feud,"What can be the greatest gift to give newlyweds?","- Money - Cards - For date night - Games"
Family Feud,"What is something that a spouse might not like doing around their partner?","- Farting - Using bathroom - Picking the nose - Shopping online"
Family Feud,"What can a wife tell her husband he needs to change?","- Clothes - Underwear - Attitude - Haircut"
Family Feud,"What is a thing that couples stop doing after getting married?","- Dating - Sex - Flirting - Talking"
Family Feud,"What should a husband do for his wife to apologize for any mistake?",
Family Feud,"Where do couples often go for date nights?","- Movie theater - Restaurant - Bowling alley - Amusement park"
Family Feud,"What is the most necessary thing you should consider while planning a date?","- Time - Babysitting - Cost - Your interest"
Family Feud,"Which is a thing that you might do on a romantic day with your partner?","- Picnic - Sleep in - Go on a hike - Have sex"
Family Feud,"What are the features of your spouse that are most likely to attract you?","- Eyes - Smile - Personality - Butt"
Family Feud,"What is the most important thing that a couple has to pick up for their wedding?","- Venue - Rings - Date - Food"
Family Feud,"What is a type of party centered around a couple?","- Anniversary party - Engagement party - Wedding reception - Bridal shower"
Family Feud,"What’s an activity that is more fun to do with your partner?","- Sex - Games - Dancing - Travel"
Family Feud,"What is a thing that a woman changes that her husband might not notice?","- Hair - Makeup - Nails - Perfume - Clothes"
Family Feud,"Which is a food that is related to romance?","- Chocolate - Strawberry - Pasta - Whip cream"
Family Feud,"What is something that you and your spouse might share on a date?","- Dessert - Meal - Popcorn - Kiss"
Family Feud,"Which advice do newlyweds often receive?","- Don’t go to bed angry - Fight naked - Keep dating each other - Budget the money"
Family Feud,"On which occasion do couples have formal pictures taken together?","- Wedding - Engagement - Anniversary - Prom"
Family Feud,"Whom do you want at your wedding but not at the honeymoon?","- Parents - In-laws - The pastor - Children"
Family Feud,"What can be the reason a married couple might sleep in separate beds?","- Arguing - Snoring - Sick - No attachment"
Family Feud,"What is a thing that a new couple dies more often than a couple who has been together for a while?","- Show affection - Intercourse - Go out - Cook together"
Family Feud,"What is something that couples wouldn’t do in public?","- Fight - Feed each other - Baby talk - Kiss"
Family Feud,"What is a thing a couple should not do until they have known each other for a long time?","- Become intimate - Get married - Live together - Have kids"
Family Feud,"Which married couple’s marriage you don’t want to emulate?","- Al/Peggy Bundy - Homer/Marge Simpson - RoseAnn/Dan Conner - Archie/Edith Bunker"
Family Feud,"When jobs around the house might take turns doing?","- Dishes - Laundry - Cooking - Take out trash"
Family Feud,"What is something that couples worry less about after having children?","- Money - Intimacy - Time - Privacy"
Family Feud,"Where did the couple go on a date in their fifties and they don’t go anymore?","- Drive in movie - Soda fountain - Dinner - Lovers lane"
Family Feud,"Which public place would you like every married couple to show affection to?","- Park - Movie theater - Restaurants - Beach"
Family Feud,"What is something a couple might save from their wedding day?","- Cake - Picture - Ring - Wedding dress"
Family Feud,"When a couple breaks up, what might they want back?","- Clothes - Ring - Music - Pet"
Family Feud,"Which place fits a couple to start smooching?","- Place of worship - Park - Restaurants - Mall"
Family Feud,"Without seeing the baby, how will you tell if a couple has a newborn in the house?","- Nursery - Nappies - Sobbing - Weeping"
Family Feud,"What can be the worst place a couple could go on for their honeymoon?","- Mother - Parents place - Step-parent - Father"
Family Feud,"Why might a couple fight on their anniversary?","- Zero - Forgot - None - Present"
Family Feud,"What dreams about the future couples pillow talk about?","- Apartment - Flat - Retirement - Home"
Family Feud,"Which game do teenargers often play at parties?","- Twister - Spin the bottle - Quarters - Cards"
Family Feud,"What is the milestone for most teenagers?","- Driver’s license - Graduation - First kiss - College"
Family Feud,"What do teenagers act with their families at the Christmas holiday that they might be embarrassed to have known?","- Sing carols - Show affection - Dance - Play family games"
Family Feud,"What is something that kids start to care more about once they are teenagers?","- Looks - Clothes - Dating - Money - Driving"
Family Feud,"What is something that teenagers stress out about?","- School - Looks or acne - Dating - Friends"
Family Feud,"Which magazines have the highest chances to be bought by a teenager?","- Seventeen - Teen - Tiger beat - Teen people"
Family Feud,"What is a thing that teenagers do that they will kick themselves for later in life?","- Drink and smoke - Bad grades - Drop out - Dating"
Family Feud,"What is a thing that teenagers would do in the 50s?","- Danced - Wore poodle skirts - Hula hoop - Cruise in the car"
Family Feud,"Why do most teenagers want to get older?","- Drive - Drink - Move out - Date"
Family Feud,"What is something that teenagers spend more time doing as compared to adults?","- Texting - Sleeping - Watching TV - Internet"
Family Feud,"What is a thing that you are sure to run out of if you have teenagers?","- Food - Money - Patience"
Family Feud,"What act of teenagers makes their parents angry?","- Stay our - Talk back - Smoke - Lie"
Family Feud,"What stereotype about teenagers is often untrue?","- Irresponsible - Smoke or drink - Bad manners - Loud"
Family Feud,"What is something that teens feel ashamed to do in front of their families?","- Buying - Boutique - Purchasing - Movies"
Family Feud,"What is the summer job that a lot of teenagers get?","- Wendys - Mcdonald’s - Burger king - Pizza hut"
Family Feud,"What is the reason teenagers don’t like their high school?","- Professors - Educators - Cool teachers - Football team"
Family Feud,"What is something in the house that is very difficult to move?","- Piano - Stove - Refrigerator - Dresser"
Family Feud,"Name a word that completes the phrase “Mad_______.”","- Libs - Hatter - Men - World"
Family Feud,"Name a state we are not sure how to spell.","- Illinois - Mississippi - Hawaii - Massachusetts"
Family Feud,"What is a girl’s name that starts with L?","- Linda - Laura - Lauren - Lisa"
Family Feud,"Name a word that follows the word “ginger”.","- Ale - Bread - Snap - Beer"
Family Feud,"What is a kind of knife?","- Paring - Hunting - Steak - Butter"
Family Feud,"Which food often gets judged at a state fair?","- Pie - Chili - Ribs - Pickled vegetables"
Family Feud,"Which is a dental procedure that people loathe?","- Root canal - Cavity filling - Braces - Plaque removal"
Family Feud,"What can be a noisy insect?","- Bee - Cricket - Cicada - Beetle"
Family Feud,"What do people really want to wear until it falls apart?","- Shoes - Jeans - Underwear - Socks"
Family Feud,"Name a word that starts with “para.”","- Paralegal - Parallel - Paragraph - Parachute"
Family Feud,"What is something a parent takes away from a teenager as punishment?","- Television - Computer - Car - Cell phone"
Family Feud,"What is the part of the body that needs the most exercise?","- Legs - Stomach - Back - Arms"
Family Feud,"What is something we drink warmer?","- Tea - Milk - Hot chocolate - Coffee"
Family Feud,"Which city is best known for its nightlife?","- Las vegas - New york - Miami - Los Angeles"
Family Feud,"Which place do we often find an elevator?","- Hotel - Mall - Hospital - Office building"
Family Feud,"Which music style would we be surprised to hear that a teenager listened to?","- Country - Jazz - Opera - Classical"
Family Feud,"Out of the ten blind dates, how many are winners?","- 5 - 3 - 6 - 2"
Family Feud,"Which food do people buy most during the month?","- Bread - Meat - Vegetables - Milk"
Family Feud,"Name a word or phrase that starts with the brain.","- Brain freeze - Brain trust - Brain fart - Brain teaser"
Family Feud,"What is something that can last all night?","- Sleep - Party - Sleepover - Television show"
Family Feud,"What is a thing that a farmer can sell if he needs the money too fast?","- Tractor - Animals - Vegetables - Barn"
Family Feud,"What is something that a husband can’t keep his hands off?","- TV remote - His car - Wife body - His phone"
Family Feud,"Which is something that can grow on feet?","- Bunion - Corns - Ingrown nail - Wart"
Family Feud,"Which sport is played on the field?","- Football - Soccer - Baseball - Lacrosse"
Family Feud,"What is something you can fill with air?","- Balloons - Tires - Diving kit - Beach ball"
Family Feud,"What is something that you do not learn in school?","- Parenting - Manners - House chores - Religion"
Family Feud,"What is something that moves really slowly?","- Elderly people - Snails - Sloths - Turtles"
Family Feud,"Name something you think of in Spain?","- Mediterranean - Food - Dancing - Moors"
Family Feud,"What are things that people are most afraid of?","- Spiders - Heights - Other people - Dying"
Family Feud,"What is something that goes up and down?","- Roller coaster - Airplane - Thermometer - Elevator"
Family Feud,"What is something that makes a lot of noise?","- A rock band - A college dorm - Race cars - A party"
Family Feud,"What is something that is related to goldfish?","- Fish bowl - Kids - Swimming - Fish food"
Family Feud,"What is something that friends might swap?","- Clothes - Email - Jewelry - Jokes"
Family Feud,"What is something you buy from all the rolls?","- Toilet paper - Paper towel - Coins - Stamps"
Family Feud,"What is something that a police officer has to give up when they retire?","- Handguns - Rifle - Firearm - Revolver"
Family Feud,"Which place do you think might have a waiting list?","- Restaurant - Doctor clinic - Hospital - Cafeteria"
Family Feud,"Which supply do you think office managers frequently reorder?","- Pics - Newspaper - Paper clips - Paper"
Family Feud,"Which occupation do you think is the line in which you might have to hurt someone?","- Fuzz - Police officer - Cops - Player"
Family Feud,"Which occupation needs a uniform?","- Fuzz - Police officer - Officer"
Family Feud,"Which office responsibility the boss considered to be beneath them?","- Cappuccino - Latte - Garbage"
Family Feud,"What is something that people gossip about in an office?","- Manager - Deskmates - Colleagues - Workmates"
Family Feud,"In which job you might have to work all night?","- Bodyguard - Security guard - Police officer - Ward"
Family Feud,"Name the business where you hear a lot of people complain about the service.","- Eatery - Office - Post office - Restaurants"
Family Feud,"Name someone who might knock at your door and this makes you pretend like you are not home.","- Bill collector - Census - In-laws - Police officer"
Family Feud,"Which is a thing that you wish you got at the office?","- Photocopier - Computer - Printer - Coffee maker"
Family Feud,"Name something specific for which people receive a badge, ribbon or medal.","- Saving a life - Track And field - Boy scouts - Police officer"
Family Feud,"Which romantic movie do people like to rent?","- Sleepless in Seattle - Titanic - An officer and a gentleman - Gone with the wind - Pretty woman"
Family Feud,"What is something that you find in the lobby of a post office?","- Stamp machine - Boxes - Postcard - Mailbox"
Family Feud,"Which occupation has there no room for mistakes?","- Doctor - Hairdresser - Police officer - Lawyer"
Family Feud,"Where do you often see husbands standing around waiting for their wives?","- Beauty shop - Public restroom - Store - Doctor office"
Family Feud,"Why might someone tell you to close your eyes?","- Playing game - Dress warmly - Doctor clinic - Kissing"
Family Feud,"Other than students, what is something you see in most high school hallways?","- Lockers - Teachers - Cabins - Classrooms"
Family Feud,"What’s something students use in math class?","- Calculator - Pencil - Geometry box - Scale"
Family Feud,"Why might a student have to raise their hand in class?","- Bathroom - Ask questions"
Family Feud,"Name a way a student finds out on a snow day.","- Radio - Parents - Internet - Play ground"
Family Feud,"What’s something first year college students should learn how to do on their own?","- Laundry - Cooking - Making bed - Going out"
Family Feud,"What’s something students would not want the teacher to catch them doing?","- Cheating - Talking - Waking - Laughing"
Family Feud,"What’s something that a big school student might buy?","- Car - Phone - Laptop - Books"
Family Feud,"Why would a student raise his hands in class?","- Bathroom - Drinking water - Asking questions"
Family Feud,"What’s something a student might buy that has their school emblem on it?","- Jacket - Polo shirt - Pants - Sports shoes"
Family Feud,"What is something a teacher might have a student do in an emergency drill?","- Leave classroom - Exit building - Going bathroom - Line up"
Family Feud,"What is something that students would probably get rid of if they ran the schools?","- Teachers - Books - Tests - Exam"
Family Feud,"What is something a student takes to school?","- Books - Bag - Lunch - Pen"
Family Feud,"Which class has most students in college but not in high school?","- Psychology - Chemistry - Biology - Calculus - Physics"
Family Feud,"What is the reason a college student would stay with parents on the weekend instead of their own room?","- Better food - Laundry - Special occasion - Peace and quiet"
Family Feud,"Other than curtains, what’s something college students use to cover windows?","- Bedsheet - Blinds - Blanket - Towels"
Family Feud,"What’s something a teacher can do to ruin a student’s day?","- Keep them late - Give test - Pop quiz - Tell them"
Family Feud,"Name an animal that you wouldn’t kiss on the lips for a million dollars.","- Snake - Tiger - Hippo - Pig"
Family Feud,"In your nightmare, which place is where you suddenly discover you are naked?","- Work - School - Park - Church"
Family Feud,"Name a phrase or word which has the word dirty in it.","- Dirty laundry - Dirty dancing - Dirty Harry - Dirty mind"
Family Feud,Blank Slate,"30 pm?","- Go to bed - Watch the news - Eat or drink""
Family Feud,"What kind of person might wear a mask often?","- Doctor - Thief - Fireman - Clown"
Family Feud,"What is something that might get overloaded?","- Washing machine - Electric circuit - Computer"
Family Feud,"Which type of event is in the summer Olympics?","- Track and field - Swimming - Gymnastics - Basketball"
Family Feud,"Which food comes in the shape of a ring?","- Onion - Donuts - Pinto - Stallion"
Family Feud,"Name a phrase that starts with the “Feel the__”.","- Love - Pain - Power - Difference"
Family Feud,"What is a thing that people consider manly?","- Lifting weights - Fixing cars - Playing football - Hunting"
Family Feud,"What’s something that comes in chunks?","- Chocolate - Cheese - Pineapple - Chicken"
Family Feud,"What’s something that women do when they feel a need for change?","- Make over - Shopping - Cut their hair - Exercise"
Family Feud,"Which complaint do you often hear about your daughter in law?","- Not good enough - Controlling - Can’t cook - Can’t clean"
Family Feud,"Which vegetable you can’t eat in one bite?","- Carrot - Corn - Potato - Tomato"
Family Feud,"Which occupation should someone with a fear of heights never consider?","- Window washer - Pilots - Roofer - Skydiver"
Family Feud,"What’s something that people have to clean for them?","- Carpet - House - Suits - Car"
Family Feud,"Which palace has assigned sitting?","- School - Park - Restaurant - Concert"
Flash Card,"What is the best flavour of chips"
Flash Card,"Name something that adults might hate to share"
Flash Card,"What is the most boring sport to watch live?"
Flash Card,"Name a very cold country"
Flash Card,"Name the biggest fruit you can fit in your mouth without chopping it up."
Flash Card,"Name an occupation beginning with B."
Flash Card,"At what time does breakfast become lunch?"
Flash Card,"What is the best room in the house?"
Flash Card,"The key to a successful relationship is____ing together"
Flash Card,"Name something people might only do once a week."
Flash Card,"Name something you keep in your car."
Flash Card,"Name ways to get rich quickly."
Flash Card,"Name something you might do at night."
Flash Card,"Fill in the blank: I did everything for my guy and I never got a ____."
Flash Card,"Name a place that's filled with people who don't want to be there"
Flash Card,"Name something that might be referred to as a dead end."
Flash Card,"Name a good place to go when you want to cry."
Flash Card,"You know a guy is really into you if he kisses your what?"
Flash Card,"Name a place you'd hate to spend even one night."
Flash Card,"Name something you'd hate to have happen while you're taking a bath."
Flash Card,"Name things that people lie about on resumes"
Flash Card,"Name a qualitiy of a bad boss"
Flash Card,"Other than illness, name an acceptable excuse for missing work"
Flash Card,"On which topic might a mother give advice to her daughter?"
Flash Card,"Who do you really hope not to run into when you are out on a date?"
Flash Card,"Name something that grows faster than you want it to"
Flash Card,Blank Slate,"100 Vancouverites: How much do you tip for good service?""
Flash Card,"Name something that you wouldn't want to leave at home."
Flash Card,"Name something people regularly underestimate."
Flash Card,"Name a college major that you wouldn't want to do."
Flash Card,"What gets passed around"
Flash Card,"People that have friends: How?"
Flash Card,"Name things you never want your kid to bring home"
Flash Card,"Name questions you fear being asked at family reunions."
Flash Card,"Name a gift that might be insulting to receive on Xmas."
General,"What is the best pizza topping?"
General,"Which season is the best?"
